,Item_Identifier,Item_Weight,Item_category,price_per_unit_wt,Outlet_Size_num,Outlet_Location_Type_num,Item_MRP_clusters,Item_Type_new,Outlet_Years,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Type,Item_Outlet_Sales,Outlet,Identifier,Item_Visibility_MeanRatio
3911,FDI46,9.5,FD,3.3215175321242505,1,2,4th,not_sure,20,1,0.07181900553871477,13,253.6724,OUT049,1999,1,5033.448,9,498,1.141715087247074
3912,FDD11,12.85,FD,3.0367248371840962,2,1,4th,not_sure,12,1,0.030325415114908664,15,254.90400000000002,OUT017,2007,1,3036.048,2,285,0.4820866524677484
3913,FDA32,14.0,FD,2.8017105358117997,1,0,4th,perishable,10,1,0.029769249028104766,6,216.6192,OUT018,2009,2,3020.0688,3,168,0.4732452154754625
3914,FDW32,18.35,FD,1.7418343287915963,0,1,2nd,perishable,15,3,0.09009570256350273,6,86.3882,OUT035,2004,1,1545.9876,6,1092,1.4322618663582896
3915,FDX22,12.857645184136183,FD,2.6207395742841824,0,2,4th,not_sure,34,3,0.03943792994462128,13,210.9928,OUT019,1985,0,210.3928,4,1134,0.6269493609640011
3916,FDQ47,7.155,FD,1.7419093444771705,2,1,1st,perishable,17,3,0.15574437750193315,1,33.6874,OUT045,2002,1,1023.3346,7,809,2.4758864901297954
3917,FDT07,5.82,FD,3.812574722207143,0,1,4th,perishable,15,3,0.07446204996077602,6,257.633,OUT035,2004,1,4613.994000000001,6,921,1.1837318719448917
3918,NCQ43,17.75,NC,1.9633918620484663,1,0,2nd,not_sure,10,2,0.0,11,108.6912,OUT018,2009,2,1201.1032,3,1462,0.0
3919,FDW07,18.0,FD,1.7754362262921408,2,0,2nd,perishable,32,3,0.1332802020788189,6,88.2514,OUT013,1987,1,1505.3738,1,1071,2.1187708797039617
3920,FDE35,7.06,FD,2.2160948266615925,1,2,1st,not_sure,20,3,0.04302946218970962,15,57.6904,OUT049,1999,1,585.904,9,339,0.6840443669417892
3921,FDC04,15.6,FD,2.8017483596874952,2,1,4th,perishable,17,1,0.044090450174935916,4,241.3854,OUT045,2002,1,2900.2248,7,238,0.7009110163897232
3922,NCW53,12.857645184136183,NC,2.6207395742841824,1,0,3rd,non_perishable,34,2,0.029896030810491452,8,192.5162,OUT027,1985,3,3078.6592,5,1527,0.47526068022122436
3923,NCG07,12.3,NC,2.8053441227551463,0,1,3rd,non_perishable,15,2,0.05116080151075704,9,191.053,OUT035,2004,1,3415.554,6,1325,0.8133092142162444
3924,FDQ03,15.0,FD,2.8254373065367147,0,1,4th,perishable,15,3,0.0751070123753824,10,238.0248,OUT035,2004,1,1896.1984,6,776,1.1939849144917767
3925,FDV46,18.2,FD,2.1701080893609768,2,0,3rd,not_sure,32,1,0.012518697101786335,13,141.218,OUT013,1987,1,2936.178,1,1054,0.1990111843874113
3926,NCM26,20.5,NC,2.14169467892568,1,2,3rd,not_sure,20,2,0.022914624124751044,11,154.034,OUT049,1999,1,2450.144,9,1395,0.3642764458458168
3927,DRA59,8.27,DR,3.1446650104809972,1,2,3rd,non_perishable,20,3,0.12055858026633207,14,183.6924,OUT049,1999,1,1295.6468,9,2,1.9165337775800937
3928,FDW13,12.857645184136183,FD,2.6207395742841824,1,0,1st,non_perishable,34,1,0.09295350229279077,3,52.7324,OUT027,1985,3,2492.7552,5,1077,1.4776926411620415
3929,DRF27,8.93,DR,2.907176387718719,0,2,3rd,perishable,22,1,0.02802099128995502,4,154.534,OUT046,1997,1,2603.278,8,43,0.4454529588009248
3930,FDT12,6.215,FD,3.6198630218391457,2,1,4th,non_perishable,12,3,0.0486971903236884,0,225.8062,OUT017,2007,1,3159.8868,2,926,0.7741449005323031
3931,FDD40,20.25,FD,2.3435431375183384,2,1,3rd,perishable,17,3,0.014714565821413554,4,190.7162,OUT045,2002,1,1154.4972,7,303,0.23391916491438833
3932,FDN25,7.895,FD,2.1181658340774083,1,0,1st,perishable,10,3,0.059612098093135495,2,57.7588,OUT018,2009,2,1145.1760000000002,3,669,0.9476604593013596
3933,FDE33,19.35,FD,1.6059631485783483,2,0,2nd,perishable,32,3,0.048403707599948595,6,77.0644,OUT013,1987,1,2278.3676,1,337,0.7694793715260643
3934,NCL29,9.695,NC,2.863925760993917,0,2,3rd,non_perishable,22,2,0.10790277198400863,8,160.2604,OUT046,1997,1,1901.5248,8,1381,1.7153429208026898
3935,NCO30,12.857645184136183,NC,2.6207395742841824,0,2,3rd,non_perishable,34,2,0.027160061542652866,9,185.0608,OUT019,1985,0,551.2824,4,1430,0.43176665843820505
3936,FDB16,8.21,FD,2.457220777860042,2,1,2nd,perishable,17,1,0.04403305179327477,4,87.6198,OUT045,2002,1,1133.8574,7,202,0.6999985476381089
3937,FDF16,7.3,FD,3.049776711579871,2,1,3rd,non_perishable,17,1,0.08278391727697029,5,146.8076,OUT045,2002,1,1330.2684,7,366,1.3160255649262795
3938,FDL02,20.0,FD,1.8520875765001616,0,2,2nd,non_perishable,22,3,0.09901546674241099,3,107.4622,OUT046,1997,1,3705.177,8,580,1.5740603953320147
3939,FDO13,7.865,FD,3.092126071083649,1,2,3rd,perishable,20,1,0.05935756437925897,2,165.3526,OUT049,1999,1,1151.1682,9,699,0.9436141072366655
3940,DRG27,12.857645184136183,DR,2.6207395742841824,0,2,1st,perishable,34,1,0.16892831051180576,4,42.2138,OUT019,1985,0,40.6138,4,57,2.6854730071487785
3941,FDX31,20.35,FD,2.5260069348201877,2,0,4th,perishable,21,3,0.024512131914470194,6,234.0958,OUT010,1998,0,467.3916,0,1141,0.38967221305027755
3942,FDX11,16.0,FD,2.5235432580903807,1,2,3rd,non_perishable,20,3,0.10157962388608774,0,183.5634,OUT049,1999,1,4725.8484,9,1125,1.6148230997867568
3943,NCW41,18.0,NC,2.2804553600867576,1,2,3rd,non_perishable,20,2,0.0,8,158.0604,OUT049,1999,1,3327.6684,9,1525,0.0
3944,FDI52,18.7,FD,2.0160232484675724,1,0,2nd,non_perishable,10,1,0.09993994768836187,5,121.7072,OUT018,2009,2,1347.5792,3,501,1.5887569764938854
3945,FDN08,12.857645184136183,FD,2.6207395742841824,1,0,2nd,perishable,34,3,0.08428301439105905,6,115.9466,OUT027,1985,3,4124.630999999999,5,657,1.339856886170084
3946,DRD15,10.6,DR,3.134115908008474,0,2,4th,perishable,22,1,0.0552416163457132,4,232.8642,OUT046,1997,1,3485.4629999999997,8,19,0.8781824024535777
3947,DRF01,5.655,DR,3.275860689903479,2,1,3rd,non_perishable,12,0,0.162178826419279,14,144.0102,OUT017,2007,1,1749.7224,2,37,2.5781756732220655
3948,DRH15,12.857645184136183,DR,2.6207395742841824,0,2,1st,perishable,34,1,0.17600200542654224,4,43.9428,OUT019,1985,0,131.8284,4,68,2.797924358238345
3949,FDX59,10.195,FD,1.4969307826427725,1,0,1st,perishable,10,1,0.05057116581546316,1,35.3558,OUT018,2009,2,237.6906,3,1165,0.8039357069635777
3950,FDO37,8.06,FD,3.386585773809829,2,0,4th,perishable,21,1,0.03515493696007009,2,230.2326,OUT010,1998,0,693.0978,0,716,0.5588621231589679
3951,FDY56,16.35,FD,2.7007091522028963,2,0,4th,perishable,21,3,0.09936005524960712,6,227.1062,OUT010,1998,0,225.7062,0,1211,1.579538358924057
3952,FDR31,6.46,FD,3.1672252889033192,0,2,3rd,perishable,22,3,0.04799259381378496,6,146.9102,OUT046,1997,1,1895.5326,8,844,0.7629438478340067
3953,NCH54,13.5,NC,2.540680017102196,0,1,3rd,non_perishable,15,2,0.07013723685106517,9,157.792,OUT035,2004,1,3994.8,6,1340,1.1149798147443908
3954,NCW06,16.2,NC,2.547785808834374,2,1,3rd,non_perishable,17,2,0.04921153062021413,9,190.8162,OUT045,2002,1,2693.8268,7,1520,0.7823214280700732
3955,NCC18,19.1,NC,2.3090677003384448,1,0,3rd,non_perishable,10,2,0.16381141203225666,9,173.1422,OUT018,2009,2,2931.5174,3,1286,2.6041290766641993
3956,DRJ23,12.857645184136183,DR,2.6207395742841824,1,0,3rd,non_perishable,34,1,0.0,7,188.1872,OUT027,1985,3,3214.4824,5,92,0.0
3957,FDO16,5.48,FD,2.781953946633196,1,2,2nd,non_perishable,20,1,0.015018342009547584,5,83.025,OUT049,1999,1,1414.825,9,701,0.23874833032175488
3958,FDB08,6.055,FD,3.303925907357078,1,2,3rd,perishable,20,1,0.030676346488328624,6,158.7578,OUT049,1999,1,2085.9514,9,195,0.4876654493421485
3959,NCZ53,9.6,NC,3.0174805150846407,2,0,3rd,non_perishable,32,2,0.02416251796869894,8,186.6214,OUT013,1987,1,3203.1638,1,1557,0.3841143594764927
3960,DRJ01,6.135,DR,3.3001356211919344,2,0,3rd,non_perishable,21,1,0.1760860438278769,14,160.2236,OUT010,1998,0,322.2472,0,89,2.7992603264822966
3961,DRE48,8.43,DR,3.198052206787379,0,2,3rd,non_perishable,22,1,0.01717735093849182,14,197.9768,OUT046,1997,1,1182.4608,8,34,0.2730703464675787
3962,DRA59,8.27,DR,3.1565753134386085,2,0,3rd,non_perishable,32,3,0.12028787104638146,14,185.9924,OUT013,1987,1,555.2772,1,2,1.912230281613307
3963,FDS27,10.195,FD,3.0122985585565165,1,2,3rd,perishable,20,3,0.012400309381532878,10,197.111,OUT049,1999,1,785.6439999999999,9,890,0.19712916102403716
3964,NCW29,14.0,NC,2.3274937101283206,1,0,2nd,non_perishable,10,2,0.028568538305610968,8,129.531,OUT018,2009,2,2077.2960000000003,3,1523,0.45415737741633594
3965,DRN35,8.01,DR,1.7229270985038267,1,2,1st,non_perishable,20,1,0.06799205550433586,7,36.8532,OUT049,1999,1,755.0172,9,131,1.0808776172818877
3966,FDB09,16.25,FD,2.1681185819638786,0,2,2nd,perishable,22,1,0.05580936895461882,6,125.8046,OUT046,1997,1,747.0276,8,196,0.8872080317358156
3967,FDV59,13.35,FD,2.859378710804702,0,1,4th,perishable,15,1,0.04690072506495125,1,219.6166,OUT035,2004,1,3483.4656,6,1065,0.7455862832940042
3968,FDD26,12.857645184136183,FD,2.6207395742841824,1,0,3rd,non_perishable,34,3,0.069345119040497,3,186.5924,OUT027,1985,3,5182.5872,5,293,1.1023874257462545
3969,FDV55,17.75,FD,2.21671662217732,0,2,3rd,perishable,22,1,0.05361036640166484,6,145.1444,OUT046,1997,1,1886.8772,8,1061,0.8522502322958191
3970,FDH48,13.5,FD,2.0179009912695838,2,0,2nd,non_perishable,32,1,0.0,0,88.054,OUT013,1987,1,1211.756,1,461,0.0
3971,FDM51,11.8,FD,2.270441784299592,2,0,2nd,perishable,21,3,0.0,10,102.4674,OUT010,1998,0,203.7348,0,647,0.0
3972,DRG48,5.78,DR,3.275970184369132,1,2,3rd,non_perishable,20,1,0.014472461875683722,14,147.2102,OUT049,1999,1,1895.5326,9,61,0.23007041032013553
3973,FDP49,9.0,FD,1.9657345626065454,1,0,1st,perishable,10,3,0.0,2,55.2614,OUT018,2009,2,552.614,3,767,0.0
3974,FDB03,17.75,FD,2.679684729750538,0,2,4th,perishable,22,3,0.14568508414626347,4,241.0538,OUT046,1997,1,1201.769,8,192,2.3159727332479725
3975,FDL10,8.395,FD,2.5461192172417726,2,0,2nd,not_sure,32,1,0.0,13,98.7042,OUT013,1987,1,892.8378,1,585,0.0
3976,FDJ32,12.857645184136183,FD,2.6207395742841824,1,0,1st,perishable,34,1,0.05591943423271488,6,62.5536,OUT027,1985,3,1592.5936,5,524,0.8889577522678909
3977,FDD11,12.85,FD,3.0296034745745435,1,0,4th,not_sure,10,0,0.0,15,253.00400000000002,OUT018,2009,2,3795.06,3,285,0.0
3978,FDW13,8.5,FD,1.9548182529782967,1,2,1st,non_perishable,20,1,0.09352395181217696,3,51.5324,OUT049,1999,1,882.8508,9,1077,1.4867611435439767
3979,FDA32,14.0,FD,2.8030105361682165,2,1,4th,perishable,12,0,0.0,6,216.9192,OUT017,2007,1,6471.576,2,168,0.0
3980,DRQ35,9.3,DR,2.660626414841127,2,1,2nd,non_perishable,17,4,0.04150389221516767,7,123.7388,OUT045,2002,1,1609.9044,7,141,0.6597922035552221
3981,DRI37,15.85,DR,1.5495124152582451,0,2,1st,non_perishable,22,1,0.10219359736159032,14,58.7904,OUT046,1997,1,585.904,8,83,1.624583507563121
3982,FDU38,10.8,FD,2.941268265755421,0,2,3rd,perishable,22,1,0.07931927313478461,4,193.7504,OUT046,1997,1,4602.0096,8,998,1.260947713883866
3983,FDJ07,7.26,FD,2.8433305225954815,2,0,2nd,perishable,21,1,0.02385520840680211,10,117.415,OUT010,1998,0,466.06,0,510,0.3792290236153081
3984,FDT38,18.7,FD,1.7164114580102068,1,0,2nd,perishable,10,1,0.056164646661319324,4,85.3566,OUT018,2009,2,591.8962,3,948,0.8928559227760758
3985,FDX02,16.0,FD,2.709467529550883,1,0,4th,perishable,10,1,0.055711422619584436,4,224.3404,OUT018,2009,2,4500.808,3,1118,0.8856509674516404
3986,NCN18,8.895,NC,2.6189365596910616,2,0,2nd,non_perishable,32,2,0.11743709671529616,9,113.1544,OUT013,1987,1,4250.4672,1,1410,1.8669111903821947
3987,FDQ13,11.1,FD,2.1309179274132513,2,1,2nd,non_perishable,17,1,0.010606738143034682,3,82.3908,OUT045,2002,1,1342.2528,7,784,0.16861655036219847
3988,DRP35,18.85,DR,2.0592361277057005,1,0,2nd,non_perishable,10,1,0.0873123293655869,7,128.9336,OUT018,2009,2,1278.336,3,139,1.3880142587833475
3989,DRK47,7.905,DR,3.405507707772152,1,0,4th,non_perishable,10,1,0.06234112519300378,7,230.2694,OUT018,2009,2,3197.1716,3,110,0.9910441206324283
3990,DRI47,14.7,DR,2.3779878533697576,0,2,3rd,non_perishable,22,1,0.020704356890329633,7,143.8128,OUT046,1997,1,3020.0688,8,85,0.32913957045387787
3991,FDK20,12.6,FD,2.3619555206077583,2,1,2nd,perishable,17,3,0.04079824991835427,6,121.1072,OUT045,2002,1,980.0576,7,552,0.6485745258607398
3992,FDC34,16.0,FD,2.3847248311306637,1,0,3rd,not_sure,10,3,0.15995907070320264,13,157.6972,OUT018,2009,2,2960.1468,3,257,2.5428879583332655
3993,FDI15,12.857645184136183,FD,2.6207395742841824,0,2,4th,perishable,34,1,0.2211336047242082,4,263.1884,OUT019,1985,0,529.9768,4,478,3.5153866433706322
3994,FDG05,12.857645184136183,FD,2.6207395742841824,1,0,3rd,non_perishable,34,3,0.08380951633362183,5,154.463,OUT027,1985,3,2972.797,5,396,1.3323296324591307
3995,FDK34,13.35,FD,2.94071195570126,2,1,4th,not_sure,12,1,0.03801287439425504,13,239.3564,OUT017,2007,1,3098.6332,2,562,0.604295087073488
3996,FDX50,20.1,FD,1.8646800510933401,2,0,2nd,perishable,21,1,0.11770359694565706,4,109.6228,OUT010,1998,0,110.5228,0,1158,1.8711477755517547
3997,FDP56,8.185,FD,1.9346629133555038,1,0,1st,perishable,10,1,0.04561703416071438,6,48.4692,OUT018,2009,2,591.2304,3,770,0.7251792996308982
3998,NCX54,9.195,NC,2.5431481978501407,1,2,2nd,non_perishable,20,2,0.04701200417958754,9,107.7622,OUT049,1999,1,529.311,9,1538,0.7473553003267904
3999,FDI20,19.1,FD,2.4882109576686666,1,0,4th,perishable,10,1,0.037990006143993976,6,210.8586,OUT018,2009,2,6331.758000000001,3,481,0.6039315478383489
4000,FDH33,12.85,FD,1.468301017462594,2,1,1st,not_sure,12,1,0.11548166954367164,13,42.9428,OUT017,2007,1,703.0848,2,451,1.835825537119381
4001,NCO29,11.15,NC,2.763594358071638,2,1,3rd,non_perishable,17,2,0.03181025416997971,8,165.6526,OUT045,2002,1,1315.6208,7,1429,0.5056913116884117
4002,FDK22,9.8,FD,3.1407377647863495,2,1,4th,not_sure,17,1,0.025803608863931887,13,216.785,OUT045,2002,1,1947.465,7,554,0.4102029723802351
4003,DRO47,10.195,DR,2.500647726813015,0,2,2nd,non_perishable,22,1,0.0,7,114.086,OUT046,1997,1,1810.976,8,137,0.0
4004,FDT19,12.857645184136183,FD,2.6207395742841824,1,0,3rd,perishable,34,3,0.13482673468163803,6,172.108,OUT027,1985,3,4327.7,5,931,2.1433562884312694
4005,FDY25,12.0,FD,2.7793243204154248,2,1,3rd,non_perishable,12,1,0.03359589366703121,3,181.2976,OUT017,2007,1,5070.7328,2,1186,0.534077830533608
4006,FDS44,12.857645184136183,FD,2.6207395742841824,0,2,4th,perishable,34,3,0.24154349334643904,6,240.9538,OUT019,1985,0,480.7076,4,902,3.8398450175049277
4007,FDJ21,16.7,FD,2.2679204999149567,1,2,3rd,not_sure,20,3,0.03786222351624753,13,144.6102,OUT049,1999,1,3353.6346,9,519,0.6019001725374538
4008,FDO40,17.1,FD,2.2719401806805983,0,2,3rd,non_perishable,22,0,0.032107116606319694,5,148.7392,OUT046,1997,1,1640.5312,8,719,0.5104105683790879
4009,FDL36,12.857645184136183,FD,2.6207395742841824,0,2,2nd,non_perishable,34,1,0.12504403733180122,0,91.083,OUT019,1985,0,89.883,4,602,1.9878396104363358
4010,FDJ21,16.7,FD,2.263571591903796,0,2,3rd,not_sure,22,3,0.03780454547641531,13,143.9102,OUT046,1997,1,1749.7224,8,519,0.6009832580273554
4011,FDD05,19.35,FD,1.9800907807706332,2,1,2nd,non_perishable,12,1,0.016567434994628698,5,120.8098,OUT017,2007,1,3374.2744,2,281,0.263374441743784
4012,FDS10,19.2,FD,2.3340221867753925,2,0,3rd,not_sure,21,1,0.057224458158974596,13,178.9318,OUT010,1998,0,180.4318,0,875,0.9097038694642081
4013,FDG14,12.857645184136183,FD,2.6207395742841824,1,0,3rd,non_perishable,34,3,0.04903409727247626,3,150.9024,OUT027,1985,3,4857.6768,5,401,0.7795007494965739
4014,FDN57,18.25,FD,2.1726661109989784,0,2,3rd,not_sure,22,1,0.05281462372900634,13,142.0154,OUT046,1997,1,2269.0464,8,688,0.8396002184432773
4015,FDS47,16.75,FD,1.815705291694372,2,1,2nd,perishable,12,1,0.12187665424371158,1,86.1856,OUT017,2007,1,1406.1696,2,905,1.9374873529574461
4016,FDO40,17.1,FD,2.2809444266613825,2,0,3rd,non_perishable,21,1,0.05317365500092846,5,150.2392,OUT010,1998,0,596.5568,0,719,0.8453077803465958
4017,FDM50,13.0,FD,1.74480223959193,2,1,1st,non_perishable,17,3,0.02970461005767016,3,61.422,OUT045,2002,1,539.298,7,646,0.47221764224166823
4018,FDF44,7.17,FD,2.947640192027995,2,1,2nd,perishable,17,3,0.05812658950659577,6,129.4968,OUT045,2002,1,3392.9168,7,383,0.9240451564610381
4019,FDS21,19.85,FD,1.4156990833593692,2,0,1st,not_sure,21,5,0.03434577009606763,13,61.9194,OUT010,1998,0,123.8388,0,884,0.5459987033747159
4020,NCJ06,12.857645184136183,NC,2.6207395742841824,0,2,2nd,non_perishable,34,2,0.058902917474923815,9,119.8782,OUT019,1985,0,238.3564,4,1353,0.9363865324999224
4021,FDX49,4.615,FD,3.936826596718648,2,1,4th,non_perishable,17,3,0.09716145967325071,3,231.93,OUT045,2002,1,2563.33,7,1157,1.544587029238384
4022,FDU33,7.63,FD,1.9728825507469168,1,0,1st,not_sure,10,3,0.12686039151833406,13,47.2402,OUT018,2009,2,918.804,3,993,2.016714404273895
4023,NCN06,8.39,NC,3.0197374206141547,2,0,3rd,non_perishable,32,2,0.11368307875222719,9,163.4868,OUT013,1987,1,4586.0304,1,1406,1.8072331300403268
4024,NCN53,5.175,NC,2.0136113654588432,2,1,1st,non_perishable,12,2,0.03007048296111973,8,33.5874,OUT017,2007,1,635.1732,2,1418,0.4780339663574079
4025,NCE30,16.0,NC,2.6597795269744577,2,0,4th,non_perishable,32,2,0.09444938852069638,9,212.6902,OUT013,1987,1,637.1706,1,1308,1.5014729185746034
4026,FDN21,12.857645184136183,FD,2.6207395742841824,0,2,3rd,not_sure,34,1,0.12624868647955015,13,159.8236,OUT019,1985,0,322.2472,4,665,2.006990058099982
4027,FDB52,12.857645184136183,FD,2.6207395742841824,1,0,4th,perishable,34,1,0.029838583487470677,4,256.7672,OUT027,1985,3,4346.3424,5,229,0.47434743344312164
4028,FDA26,12.857645184136183,FD,2.6207395742841824,1,0,4th,perishable,34,3,0.07098253412815325,4,217.6482,OUT027,1985,3,3285.723,5,164,1.128417603909267
4029,FDD23,9.5,FD,3.023192810569693,1,0,3rd,not_sure,10,3,0.047726602597804535,15,185.7898,OUT018,2009,2,2619.2572,3,292,0.7587153545252774
4030,FDH57,10.895,FD,2.5690950923965707,1,0,2nd,perishable,10,1,0.03526399469520766,6,131.3284,OUT018,2009,2,1318.2839999999999,3,466,0.5605958266634037
4031,FDO15,12.857645184136183,FD,2.6207395742841824,0,2,2nd,perishable,34,3,0.014887542542439316,10,72.4038,OUT019,1985,0,221.7114,4,700,0.23666899597451324
4032,FDY49,17.2,FD,2.349814793318229,0,2,3rd,non_perishable,22,3,0.01194049865975004,3,163.1184,OUT046,1997,1,4623.3152,8,1206,0.18981949648051405
4033,FDP20,19.85,FD,2.0019019957105635,1,0,2nd,perishable,10,1,0.04483499373708451,6,127.102,OUT018,2009,2,1771.0279999999998,3,745,0.7127471120254321
4034,DRG11,6.385,DR,2.895705113127855,2,0,2nd,non_perishable,21,1,0.1313160367848591,7,109.1596,OUT010,1998,0,107.8596,0,52,2.087546315493696
4035,DRJ59,11.65,DR,1.4640181060779096,1,2,1st,non_perishable,20,1,0.019216544799066846,7,38.7164,OUT049,1999,1,579.246,9,101,0.3054876485309592
4036,FDP34,12.85,FD,2.5724815298908625,0,1,3rd,not_sure,15,1,0.0,13,155.463,OUT035,2004,1,4068.038,6,757,0.0
4037,FDY04,17.7,FD,2.3244958323194695,2,1,3rd,non_perishable,12,3,0.04182952742847007,5,163.221,OUT017,2007,1,1794.3310000000001,2,1170,0.664968864429005
4038,FDV11,9.1,FD,2.9996006060746137,1,2,3rd,perishable,20,3,0.07862148221090993,1,173.6054,OUT049,1999,1,700.4216,9,1025,1.2498548503785043
4039,FDG20,15.5,FD,2.5140624059985295,2,1,3rd,perishable,17,3,0.11862074334796387,6,176.0028,OUT045,2002,1,1239.7196,7,404,1.8857277586199357
4040,NCH55,16.35,NC,2.177333872766855,2,1,2nd,non_perishable,12,2,0.0,9,127.902,OUT017,2007,1,2150.534,2,1341,0.0
4041,FDV34,10.695,FD,2.0833935166260162,1,0,2nd,not_sure,10,3,0.011406696570277328,13,75.2038,OUT018,2009,2,517.3266,3,1044,0.18133358255587084
4042,FDT44,16.6,FD,2.0872916727123183,1,2,2nd,perishable,20,1,0.09816669426124114,6,117.2466,OUT049,1999,1,2239.0854,9,952,1.5605673604435077
4043,FDG35,12.857645184136183,FD,2.6207395742841824,0,2,3rd,not_sure,34,3,0.012252477887895767,15,173.8738,OUT019,1985,0,347.5476,4,415,0.19477906656937674
4044,FDG08,13.15,FD,2.6386574669540606,1,0,3rd,perishable,10,3,0.15360732852438544,6,170.8764,OUT018,2009,2,2233.0932,3,397,2.4419135738863798
4045,FDX52,11.5,FD,2.8878662061623954,2,1,3rd,non_perishable,12,3,0.04137238702650729,5,194.982,OUT017,2007,1,3089.312,2,1160,0.6577016502703552
4046,NCH54,12.857645184136183,NC,2.6207395742841824,1,0,3rd,non_perishable,34,2,0.06982193025606971,9,160.792,OUT027,1985,3,3675.216,5,1340,1.109967349117576
4047,FDU24,12.857645184136183,FD,2.6207395742841824,1,0,2nd,non_perishable,34,3,0.13057578461516975,0,94.31200000000001,OUT027,1985,3,2516.724,5,986,2.075778440623219
4048,FDW03,5.63,FD,2.988249641429797,0,1,2nd,perishable,15,3,0.024240447940317825,10,106.1306,OUT035,2004,1,2090.612,6,1069,0.38535322130253197
4049,FDV01,19.2,FD,2.19624840659211,1,0,3rd,non_perishable,10,3,0.08185333672575437,3,153.4314,OUT018,2009,2,1861.5768,3,1017,1.3012320176298164
4050,FDQ39,12.857645184136183,FD,2.6207395742841824,1,0,3rd,perishable,34,1,0.07756242045651573,10,189.9846,OUT027,1985,3,6114.7072,5,804,1.2330188224462264
4051,FDA16,6.695,FD,3.5197959505841103,0,2,4th,non_perishable,22,1,0.0,5,219.4456,OUT046,1997,1,3094.6384,8,157,0.0
4052,FDO12,15.75,FD,2.591196257515615,0,2,3rd,non_perishable,22,1,0.053474919262489595,0,194.4452,OUT046,1997,1,5089.3752,8,698,0.8500970133649685
4053,FDM44,12.5,FD,2.2312952998868867,1,2,2nd,perishable,20,1,0.030624203432128537,6,103.899,OUT049,1999,1,1960.781,9,643,0.48683652511084985
4054,FDT03,21.25,FD,2.2739958159051823,2,0,3rd,perishable,21,1,0.01659737733894687,10,185.2608,OUT010,1998,0,183.7608,0,919,0.2638504386752254
4055,NCQ18,12.857645184136183,NC,2.6207395742841824,1,0,2nd,non_perishable,34,2,0.12612036555259254,9,99.67,OUT027,1985,3,2596.62,5,1456,2.0049501253938957
4056,NCL18,18.85,NC,2.431160724769627,1,0,3rd,non_perishable,10,2,0.1555210741222063,9,195.5136,OUT018,2009,2,1749.7224,3,1379,2.472336610320753
4057,NCJ06,20.1,NC,1.946465787126126,0,1,2nd,non_perishable,15,2,0.03405940398301693,9,120.6782,OUT035,2004,1,1310.9602,6,1353,0.541446307956625
4058,NCQ05,11.395,NC,2.6517378273284176,1,2,3rd,non_perishable,20,2,0.021408864057934487,8,150.1708,OUT049,1999,1,2708.4744,9,1453,0.34033920286725866
4059,FDS35,9.3,FD,2.073815530261224,2,1,1st,perishable,17,1,0.10566194222427387,1,64.6826,OUT045,2002,1,1097.9042,7,896,1.6797201893898706
4060,NCI18,12.857645184136183,NC,2.6207395742841824,1,0,4th,non_perishable,34,2,0.013859626125958181,9,222.3746,OUT027,1985,3,5609.365,5,1344,0.2203280891028242
4061,NCO55,12.8,NC,2.2462941336889513,2,0,2nd,not_sure,21,2,0.1418273366748009,11,108.1938,OUT010,1998,0,428.7752,0,1436,2.254645672842161
4062,FDW24,6.8,FD,2.0776642278988744,2,0,1st,non_perishable,32,1,0.03678105306278471,0,47.5034,OUT013,1987,1,534.6374,1,1086,0.5847126800437175
